,cod,lon,lat,ele,sun,hum,pre,rai,nam,mun,dep,N
1080,25021330,74.6133333333,-9.11527777778,20,0,0,3,1,Guaymaral,Mompos,Bolivar,2
1081,25021340,74.7361111111,-9.24916666667,18,0,0,5,1,Esperanza La,Cicuco,Bolivar,2
1082,25021350,74.4355555556,-9.26277777778,20,0,0,5,1,Mompos,Mompos,Bolivar,2
1083,25021360,74.7119444444,-8.92472222222,20,0,0,3,1,Campo Alegre,Sucre,Sucre,2
1084,25021370,74.7080555556,-8.88166666667,20,0,0,3,1,San Luis,Sucre,Sucre,2
1085,25021380,74.1741666667,-9.08833333333,24,0,0,3,1,San Roque Alertas,El Banco,Magdalena,2
1086,25021390,75.2,-8.0,70,0,0,3,1,Caucasia,Caucasia,Antioquia,2
1087,25021450,75.5983333333,-8.48666666667,100,0,0,5,1,Sajonia Hda,Pueblo Nuevo,Cordoba,2
1088,25021470,75.0897222222,-8.57638888889,60,0,0,3,1,Torno El Hda,San Marcos,Sucre,2
1089,25021480,74.7883333333,-8.03194444444,45,0,0,10,1,Esperanza La Radio,Nechi,Antioquia,2
1090,25021490,74.5611111111,-8.34472222222,31,0,0,10,6,Raya La,San Jacinto del Cauca,Bolivar,2
1091,25021500,74.3522222222,-9.58111111111,35,0,0,5,1,Pueblito El,Santa Ana,Magdalena,2
1092,25021510,74.6530555556,-9.03888888889,20,0,0,3,1,Barbosa,Magangue,Bolivar,2
1093,25021540,74.055,-8.95416666667,30,0,0,3,1,Aguadas Las Alerta,Hatillo de Loba,Bolivar,2
1094,25021560,74.7986111111,-8.90277777778,20,0,0,3,1,Isla del Coco,Sucre,Sucre,2
1095,25021580,73.5333333333,-9.18333333333,100,0,0,7,1,Curumani D C,Curumani,Cesar,2
1096,25021590,73.8166666667,-8.86666666667,33,0,0,7,1,Tamalameque D C,Tamalameque,Cesar,2
1097,25021600,74.5802777778,-9.8725,85,0,0,7,1,Apure,Plato,Magdalena,2
1098,25021610,74.5047222222,-9.68555555556,100,0,0,7,1,Agrado El,Plato,Magdalena,2
1099,25021620,74.3219444444,-9.68361111111,80,0,0,7,1,Iran,Nueva Granada,Magdalena,2
1100,25021630,74.3883333333,-9.80166666667,110,0,0,7,1,Nueva Granada,Nueva Granada,Magdalena,2
1101,25021640,73.7,-8.72083333333,40,0,0,7,1,Sta Isabel,Pelaya,Cesar,2
1102,25021650,73.8761111111,-9.55722222222,40,0,0,7,1,Yucal El,Astrea,Cesar,2
1103,25021660,75.2572222222,-8.60083333333,30,0,0,5,1,Mirasol,San Marcos,Sucre,2
1104,25025020,74.835,-9.73527777778,25,4,2,5,1,Monterrey Forestal,Zambrano,Bolivar,4
1105,25025080,75.2830555556,-9.33388888889,166,4,2,5,1,Apto Rafael Barvo,Corozal,Sucre,4
1106,25025090,73.9708333333,-9.04611111111,34,4,2,3,6,Apto Las Flores,El Banco,Magdalena,4
1107,25025100,74.8452777778,-9.28194444444,18,4,2,5,1,Apto Baracoa,Magangue,Bolivar,4
1108,25025150,75.1644444444,-8.295,22,1,1,3,1,Ayapel,Ayapel,Cordoba,4
1109,25025160,75.3994444444,-8.00111111111,50,0,1,3,1,Cuba Hda,Montelibano,Cordoba,3
1110,25025170,75.4986111111,-8.74083333333,125,0,1,5,1,Colomboy,Sahagun,Cordoba,3
1111,25025180,75.0363888889,-8.93527777778,20,4,1,5,1,San Benito Abad,San Benito Abad,Sucre,4
1112,25025190,75.5836111111,-8.39916666667,90,5,1,5,1,Planeta Rica,Planeta Rica,Cordoba,4
1113,25025210,74.4741666667,-8.92055555556,10,0,2,3,1,Pinillos,Pinillos,Bolivar,3
1114,25025220,74.05,-8.53333333333,160,0,2,5,1,Norosi,Rio Viejo,Bolivar,3
1115,25025230,74.4833333333,-8.3,100,0,1,10,6,Montecristo,Montecristo,Bolivar,3
1116,25025240,74.6402777778,-8.54638888889,20,1,1,3,6,Majagual,Majagual,Sucre,4
1117,25025250,73.5933333333,-9.36361111111,40,4,2,7,1,Chiriguana,Chiriguana,Cesar,4
1118,25025270,75.4022222222,-9.21166666667,160,4,1,5,1,Univ de Sucre,Sampues,Sucre,4
1119,25025300,74.19,-9.3825,50,0,2,5,1,Seis El,San Sebastian de Buenavista,Magdalena,3
1120,25025310,75.3875,-9.31638888889,160,0,0,5,1,Puerta Roja,Sincelejo,Sucre,2
1121,25025320,74.2736111111,-9.30388888889,25,4,2,7,1,Alamos Los,San Sebastian de Buenavista,Magdalena,4
1122,25025330,73.6336111111,-8.95694444444,50,4,2,3,6,Col Agro Pailitas,Pailitas,Cesar,4
1123,26010020,76.41,-2.34333333333,2400,0,0,11,4,Coconuco,Purace,Cauca,2
1124,26010030,76.4644444444,-2.38111111111,2630,0,0,6,4,Purace,Purace,Cauca,2
1125,26010050,76.3666666667,-2.36666666667,3305,0,0,9,2,Loma Redonda,Purace,Cauca,2
1126,26010070,76.3833333333,-2.38333333333,3420,0,0,9,2,Laguna San Rafael,Purace,Cauca,2
1127,26015020,75.45,-2.16666666667,2900,3,1,11,2,Paletara,Purace,Cauca,4
1128,26020020,76.3488888889,-2.62444444444,2540,0,0,11,4,Silvia Pta Electri,Silvia,Cauca,2
1129,26020030,76.5425,-2.64222222222,1800,0,0,6,4,Piendamo,Piendamo,Cauca,2
1130,26020100,76.6383333333,-3.02055555556,1050,0,0,6,4,Buenos Aires,Buenos Aires,Cauca,2
1131,26020120,76.4063888889,-3.03,1115,0,0,6,4,Caloto,Caloto,Cauca,2
1132,26020130,76.4186111111,-2.54166666667,2500,0,0,6,4,Totoro,Totoro,Cauca,2
1133,26020160,76.6511111111,-2.94527777778,1373,0,0,6,4,Catalina La,Buenos Aires,Cauca,2
1134,26020180,76.6383333333,-2.49611111111,1470,0,0,6,4,Sate,Popayan,Cauca,2
1135,26020200,76.4891666667,-2.96111111111,1850,0,0,6,4,Amparo El,Santander de Quilichao,Cauca,2
1136,26020220,76.6241666667,-2.76916666667,1360,0,0,6,3,Morales,Morales,Cauca,2
1137,26020230,76.7602777778,-2.60583333333,1800,0,0,6,4,Rosario El,Cajibio,Cauca,2
1138,26020250,76.5469444444,-2.90361111111,1360,0,0,6,4,Mondomo,Santander de Quilichao,Cauca,2
1139,26020320,76.4038888889,-2.36305555556,2900,0,0,11,2,Termales Pilimbala,Purace,Cauca,2
1140,26020380,76.55,-3.08333333333,1205,0,0,6,4,Lomitas,Santander de Quilichao,Cauca,2
1141,26020390,76.5886111111,-2.85361111111,1290,0,0,6,4,Ovejas Abajo Alert,Buenos Aires,Cauca,2
1142,26020450,76.5333333333,-2.96666666667,1250,0,0,6,4,Mandiva,Santander de Quilichao,Cauca,2
1143,26020460,76.4044444444,-2.4875,2470,0,0,11,4,Polindara,Totoro,Cauca,2
1144,26020470,76.4413888889,-3.04833333333,1040,0,0,11,4,Japio,Santander de Quilichao,Cauca,2
1145,26025030,76.45,-3.05,1015,0,2,11,4,Japio,Santander de Quilichao,Cauca,3
1146,26025070,76.2888888889,-2.50972222222,3000,2,1,11,2,Gabriel Lopez,Totoro,Cauca,4
1147,26025090,76.5616666667,-2.58472222222,1850,1,1,6,3,Venta De Cajibio,Cajibio,Cauca,4
1148,26025100,76.5261111111,-2.67444444444,1800,0,1,6,3,Tunia,Piendamo,Cauca,3
1149,26030030,76.9088888889,-2.64055555556,2640,0,0,4,3,Cabana Inderena,El Tambo,Cauca,2
1150,26030050,76.8111111111,-2.45583333333,1740,0,0,6,3,Tambo,El Tambo,Cauca,2
1151,26030060,76.8533333333,-2.62555555556,2179,0,0,6,3,Gamboa,El Tambo,Cauca,2
1152,26030070,76.7544444444,-2.69722222222,1300,0,0,6,3,Dinde,Cajibio,Cauca,2
1153,26030080,76.895,-2.62277777778,2502,0,0,4,3,Romelia La,El Tambo,Cauca,2
1154,26030090,76.8313888889,-2.51444444444,1550,0,0,6,3,Remolino Alertas,El Tambo,Cauca,2
1155,26030100,76.6166666667,-2.48333333333,1500,0,0,6,4,Julumito Alertas,Popayan,Cauca,2
1156,26030130,76.7,-2.71666666667,1200,0,0,6,3,Pan de Azucar,Morales,Cauca,2
1157,26035030,76.6086111111,-2.45277777778,1749,1,2,6,3,Apto G L Valencia,Popayan,Cauca,4
1158,26035040,76.7,-2.95,1130,0,0,6,3,Salvajina La,Suarez,Cauca,2
1159,26040190,76.15,-3.03333333333,2339,0,0,11,4,Tesorito,Toribio,Cauca,2
1160,26040200,76.2333333333,-2.96666666667,1713,0,0,11,4,Toribio,Toribio,Cauca,2
1161,26040210,76.25,-3.01666666667,1500,0,0,11,4,Trapiche El,Caloto,Cauca,2
1162,26040220,76.2166666667,-3.05,1838,0,0,6,4,Tominio,Toribio,Cauca,2
1163,26040250,76.2472222222,-3.17861111111,1100,0,0,11,4,Corinto,Corinto,Cauca,2
1164,26040260,76.2622222222,-2.95222222222,1817,0,0,11,4,Toribio Alertas,Toribio,Cauca,2
1165,26040290,76.4075,-2.88027777778,2018,0,0,6,4,Aguada La,Caldono,Cauca,2
1166,26040300,76.35,-3.08333333333,1069,0,0,11,4,Bocatoma Alertas,Caloto,Cauca,2
1167,26040310,76.3777777778,-3.07055555556,1100,0,0,6,4,Rio Palo,Caloto,Cauca,2
1168,26040340,76.35,-2.7,2500,0,0,6,4,Pitayo,Silvia,Cauca,2
1169,26045010,76.4163888889,-3.26277777778,1000,0,1,11,4,Ing Bengala,Puerto Tejada,Cauca,3
1170,26050060,76.6952777778,-2.95472222222,1119,0,0,6,4,Suarez,Suarez,Cauca,2
1171,26050270,76.7191666667,-3.11555555556,1151,0,0,6,3,Silencioso El,Buenos Aires,Cauca,2
1172,26050340,76.6,-3.1,986,0,0,6,4,Balsa La,Buenos Aires,Cauca,2
1173,26055040,76.7,-3.16666666667,1527,0,0,6,3,Samarkanda,Jamundi,Valle del Cauca,2
1174,26055070,76.5336111111,-3.37777777778,985,1,2,11,4,Univ del Valle,Cali,Valle del Cauca,4
1175,26060020,76.3458333333,-3.32027777778,1000,0,0,11,4,Cabuyal,Candelaria,Valle del Cauca,2
1176,26060030,76.4688888889,-3.17722222222,1000,0,0,11,4,Villa Rica,Villa Rica,Cauca,2
1177,26060200,76.1405555556,-3.22638888889,2370,0,0,11,3,Cajones,Miranda,Cauca,2
1178,26065010,76.3466666667,-3.26944444444,1000,1,1,11,4,Ing Cauca,Miranda,Cauca,4
1179,26065020,76.2230555556,-3.24555555556,1128,2,1,11,3,Miranda,Miranda,Cauca,4
1180,26070110,76.2105555556,-3.52694444444,1120,0,0,11,4,Zapata La,Palmira,Valle del Cauca,2
1181,26070170,76.2502777778,-3.45972222222,1075,0,0,11,4,Esperanza Pradera,Pradera,Valle del Cauca,2
1182,26070590,76.0666666667,-3.43333333333,2410,0,0,11,4,Bolo Blanco,Pradera,Valle del Cauca,2
1183,26070610,76.1666666667,-3.36666666667,2160,0,0,6,4,Soledad La,Florida,Valle del Cauca,2
1184,26070760,76.2386111111,-3.32777777778,1078,0,0,11,4,Florida,Florida,Valle del Cauca,2
1185,26075010,76.315,-3.51333333333,1050,1,2,11,4,Palmira Ica,Palmira,Valle del Cauca,4
1186,26075040,76.3855555556,-3.53333333333,961,1,2,2,4,Apto A Bonilla,Palmira,Valle del Cauca,4
1187,26075050,76.2777777778,-3.57388888889,1058,0,2,11,4,Ing Manuelita Porv,Palmira,Valle del Cauca,3
1188,26075080,76.2991666667,-3.36055555556,1013,1,2,11,4,Cenicana,Florida,Valle del Cauca,4
1189,26075090,76.2166666667,-3.48333333333,1350,0,0,11,4,Chambu,Palmira,Valle del Cauca,2
1190,26075110,76.1855555556,-3.31388888889,1626,0,0,11,4,Diana La,Florida,Valle del Cauca,2
1191,26080070,76.4297222222,-3.69833333333,987,0,0,2,4,Vijes,Vijes,Valle del Cauca,2
1192,26080250,76.3833333333,-4.2,1532,0,0,6,3,Venecia,Trujillo,Valle del Cauca,2
1193,26080260,76.3,-4.15,953,0,0,11,4,Riofrio,Riofrio,Valle del Cauca,2
1194,26080280,76.6013888889,-3.43805555556,1651,0,0,11,4,Pichinde,Cali,Valle del Cauca,2
1195,26080290,76.3505555556,-3.89083333333,944,0,0,2,4,Mediacanoa-Alertas,Yotoco,Valle del Cauca,2
1196,26085120,76.5030555556,-3.45722222222,954,0,2,11,4,Base Aerea MFS,Cali,Valle del Cauca,3
1197,26085130,76.5666666667,-3.58333333333,1500,2,1,2,4,Buitrera La,Yumbo,Valle del Cauca,4
1198,26090060,76.1655555556,-3.77305555556,1850,0,0,11,4,Juntas Las,Ginebra,Valle del Cauca,2
1199,26090300,76.1666666667,-3.51666666667,1500,0,0,6,4,Tenjo,Palmira,Valle del Cauca,2
1200,26090380,76.0,-3.63333333333,2875,0,0,11,4,Bellavista,Palmira,Valle del Cauca,2
1201,26090430,76.1666666667,-3.55,2100,0,0,6,3,San Nicolas,Palmira,Valle del Cauca,2
1202,26090460,76.1994444444,-3.64972222222,1170,0,0,11,4,Paraiso El,El Cerrito,Valle del Cauca,2
1203,26090480,76.2,-3.91666666667,1644,0,0,6,3,Primavera La,Guadalajara de Buga,Valle del Cauca,2
1204,26090510,76.1,-3.63333333333,1555,0,0,11,4,Auji,El Cerrito,Valle del Cauca,2
1205,26090520,76.2,-3.66666666667,1424,0,0,6,4,Castillo El,El Cerrito,Valle del Cauca,2
1206,26090530,76.15,-3.88333333333,2360,0,0,6,3,Diluvio El,Guadalajara de Buga,Valle del Cauca,2
1207,26090550,76.2166666667,-3.83333333333,1950,0,0,6,3,Patagonia La,Guacari,Valle del Cauca,2
1208,26090560,76.0166666667,-3.71666666667,3052,0,0,11,3,Ceja La,El Cerrito,Valle del Cauca,2
1209,26090580,76.1833333333,-3.91666666667,1650,0,0,6,3,Dosquebradas,Guadalajara de Buga,Valle del Cauca,2
1210,26090620,76.2,-3.98333333333,1221,0,0,11,4,Angosturas,San Pedro,Valle del Cauca,2
1211,26090660,76.1166666667,-3.71666666667,3900,0,0,2,0,Pan de Azucar,El Cerrito,Valle del Cauca,1
1212,26090790,76.2666666667,-3.88333333333,960,0,0,2,4,Acdto Buga,Guadalajara de Buga,Valle del Cauca,2
1213,26090880,76.1833333333,-3.58333333333,1750,0,0,6,4,Austria,Palmira,Valle del Cauca,2
1214,26095080,76.0747222222,-3.72972222222,2609,2,1,11,3,Tenerife,El Cerrito,Valle del Cauca,4
1215,26095180,76.2,-3.55,1272,2,0,6,4,San Emigdio,Palmira,Valle del Cauca,3
1216,26095200,76.1833333333,-3.86666666667,1320,0,0,11,3,Magdalena La,Guadalajara de Buga,Valle del Cauca,2
1217,26095230,76.2994444444,-3.835,979,1,2,2,3,Vinculo El,Guadalajara de Buga,Valle del Cauca,4
1218,26100070,76.1477777778,-4.22361111111,932,0,0,2,4,Lucerna Hda,Bugalagrande,Valle del Cauca,2
1219,26100280,76.0333333333,-4.61666666667,939,0,0,11,4,Pto Molina,Obando,Valle del Cauca,2
1220,26100290,75.9166666667,-4.66666666667,970,0,0,11,4,Cruces,Obando,Valle del Cauca,2
1221,26100300,75.9655555556,-4.58861111111,960,0,0,11,4,Obando,Obando,Valle del Cauca,2
1222,26100330,76.0,-4.51666666667,920,0,0,11,4,Socorro El,La Victoria,Valle del Cauca,2
1223,26100350,75.9944444444,-4.05416666667,1683,0,0,6,4,Pto Frazadas,Tulua,Valle del Cauca,2
1224,26100360,75.95,-4.4,1024,0,0,11,4,Quebradanueva,Zarzal,Valle del Cauca,2
1225,26100370,76.15,-4.21666666667,942,0,0,11,4,Bugalagrande,Bugalagrande,Valle del Cauca,2
1226,26100380,75.8666666667,-4.08333333333,2290,0,0,11,4,Alegrias,Sevilla,Valle del Cauca,2
1227,26100400,76.0186111111,-4.30666666667,963,0,0,11,4,Alcazar El,Zarzal,Valle del Cauca,2
1228,26100410,76.0563888889,-4.17166666667,1172,0,0,11,4,Galicia,Bugalagrande,Valle del Cauca,2
1229,26100660,75.9666666667,-3.95,2350,0,0,2,4,Bancos Los,Tulua,Valle del Cauca,2
1230,26100670,75.95,-3.98333333333,2783,0,0,6,3,Gitana La,Tulua,Valle del Cauca,2
1231,26100680,76.0833333333,-4.06666666667,1560,0,0,6,3,Venus,Tulua,Valle del Cauca,2
1232,26100690,76.1002777778,-3.87888888889,2160,0,0,11,4,Placer El,Guadalajara de Buga,Valle del Cauca,2
1233,26100700,76.1005555556,-4.08722222222,1277,0,0,6,4,Pardo,Andalucia,Valle del Cauca,2
1234,26100740,76.0402777778,-4.51555555556,909,0,0,11,4,San Pedro,La Victoria,Valle del Cauca,2
1235,26100770,76.0425,-4.11416666667,2000,0,0,6,4,Ceilan,Bugalagrande,Valle del Cauca,2
1236,26100780,76.0736111111,-4.3825,962,0,0,11,4,Zarzal,Zarzal,Valle del Cauca,2
1237,26100790,75.8055555556,-4.05722222222,2711,0,0,11,4,Italia La,Sevilla,Valle del Cauca,2
1238,26100800,76.0658333333,-3.88861111111,2504,0,0,11,4,Nogales Altagracia,Guadalajara de Buga,Valle del Cauca,2
1239,26100820,76.2,-4.11666666667,928,0,0,11,4,Rafaela La,Tulua,Valle del Cauca,2
1240,26100830,75.9613888889,-4.68833333333,910,0,0,11,4,Palmasola,Cartago,Valle del Cauca,2
1241,26105110,76.0822222222,-4.31805555556,941,1,1,11,3,Ing Riopaila,Zarzal,Valle del Cauca,4
1242,26105140,75.8880555556,-4.03333333333,2902,0,1,2,3,Barragan,Tulua,Valle del Cauca,3
1243,26105150,76.0330555556,-4.23888888889,1002,0,1,11,4,San Marcos,Bugalagrande,Valle del Cauca,3
1244,26105160,76.2230555556,-4.09027777778,955,0,2,11,3,Apto Farfan,Tulua,Valle del Cauca,3
1245,26105230,76.1680555556,-4.02861111111,1025,0,1,11,3,Mateguadua,Tulua,Valle del Cauca,3
1246,26110040,76.1902777778,-4.34277777778,916,0,0,2,4,Bolivar,Bolivar,Valle del Cauca,2
1247,26110050,76.1166666667,-4.55,1020,0,0,2,4,Porvenir El,La Union,Valle del Cauca,2
1248,26110060,76.1166666667,-4.46666666667,915,0,0,2,4,Higueron,Roldanillo,Valle del Cauca,2
1249,26110070,76.0666666667,-4.61666666667,930,0,0,11,4,San Antonio,Toro,Valle del Cauca,2
1250,26110090,76.0833333333,-4.61666666667,990,0,0,11,4,Vesubio El,La Union,Valle del Cauca,2
1251,26110100,76.1,-4.48333333333,920,0,0,2,4,Higueroncito,Roldanillo,Valle del Cauca,2
1252,26110110,76.05,-4.58333333333,915,0,0,11,4,Cayetana La,La Union,Valle del Cauca,2
1253,26110120,76.0380555556,-4.97083333333,1310,0,0,6,3,Villa Nueva,El Aguila,Valle del Cauca,2
1254,26110150,75.9863888889,-4.79361111111,960,0,0,11,4,Inmaculada La,Ansermanuevo,Valle del Cauca,2
1255,26110160,76.0355555556,-4.68472222222,960,0,0,11,4,San Francisco,Toro,Valle del Cauca,2
1256,26110170,76.2666666667,-4.41666666667,1640,0,0,6,4,Retiro El,Bolivar,Valle del Cauca,2
1257,26110180,76.2333333333,-4.46666666667,1357,0,0,11,4,Montecristo,Roldanillo,Valle del Cauca,2
1258,26110190,76.2,-4.31666666667,951,0,0,2,4,Herradura La,Bolivar,Valle del Cauca,2
1259,26110200,76.05,-4.88333333333,1813,0,0,6,3,Granario El,El Aguila,Valle del Cauca,2
1260,26110210,76.1436111111,-4.77583333333,1950,0,0,6,3,Brisas Las,Ansermanuevo,Valle del Cauca,2
1261,26110220,76.1166666667,-4.68333333333,1750,0,0,11,4,Buenavista,Toro,Valle del Cauca,2
1262,26110230,76.1005555556,-4.41861111111,908,0,0,2,4,Isugu,Roldanillo,Valle del Cauca,2
1263,26110290,76.0936111111,-4.53138888889,942,0,0,2,4,Arboleda La,La Union,Valle del Cauca,2
1264,26110300,76.0341666667,-4.61666666667,913,0,0,11,4,Ceros,Toro,Valle del Cauca,2
1265,26110330,76.1,-4.58333333333,976,0,0,11,4,Oso El,Toro,Valle del Cauca,2
1266,26110360,76.2,-4.4,1400,0,0,11,4,Aguacate El,Roldanillo,Valle del Cauca,2
1267,26110380,76.1,-4.53333333333,976,0,0,11,4,Lucero El,La Union,Valle del Cauca,2
1268,26110390,76.2,-4.46666666667,1460,0,0,2,4,Oregano El,Roldanillo,Valle del Cauca,2
1269,26110430,76.1166666667,-4.63333333333,1514,0,0,11,4,Quiebra La,Toro,Valle del Cauca,2
1270,26110440,76.1,-4.63333333333,1807,0,0,6,4,Penas Las,Toro,Valle del Cauca,2
1271,26110450,76.15,-4.51666666667,1380,0,0,2,4,Despensa La,La Union,Valle del Cauca,2
1272,26115020,76.15,-4.56666666667,1643,0,0,2,4,Sabanazo,La Union,Valle del Cauca,2
1273,26115040,76.0619444444,-4.53111111111,920,1,2,11,3,Cent Admo La Union,La Union,Valle del Cauca,4
1274,26115080,76.0797222222,-4.48083333333,901,0,0,2,4,Candelaria,Roldanillo,Valle del Cauca,2
1275,26120120,75.8347222222,-4.33138888889,1240,0,0,6,4,Camelia La,Caicedonia,Valle del Cauca,2
1276,26120130,75.9152777778,-4.40277777778,1178,0,0,6,4,Corozal,Zarzal,Valle del Cauca,2
1277,26120150,75.7863888889,-4.67611111111,1198,0,0,6,4,Alcala,Alcala,Valle del Cauca,2
1278,26120160,75.5688888889,-4.63555555556,1910,0,0,6,4,Salento,Salento,Quindio,2
1279,26120170,75.7061111111,-4.33277777778,1625,0,0,6,3,Pijao,Pijao,Quindio,2
1280,26120180,75.8752777778,-4.41,1028,0,0,6,4,Alambrado El-Alert,Sevilla,Valle del Cauca,2
1281,26120440,75.7666666667,-4.43333333333,1200,0,0,6,4,Argentina La,La Tebaida,Quindio,2
1282,26120600,75.9333333333,-4.71666666667,1100,0,0,6,4,Piedras de Moler,Cartago,Valle del Cauca,2
1283,26125060,75.7663888889,-4.45444444444,1229,1,1,6,3,Apto El Eden,Armenia,Quindio,4
1284,26125070,75.6666666667,-4.51666666667,1450,1,1,6,0,Bella La,Calarca,Quindio,3
1285,26125130,75.8322222222,-4.185,1692,2,1,6,3,Cumbarco,Sevilla,Valle del Cauca,4
1286,26130020,75.5577777778,-4.84416666667,1935,0,0,6,3,Termales,Santa Rosa de Cabal,Risaralda,2
1287,26130060,75.6333333333,-4.88333333333,1675,0,0,6,3,Sub Sta Rosa,Santa Rosa de Cabal,Risaralda,2
1288,26130120,75.7,-4.83333333333,1440,0,0,6,3,Sub La Rosa,Dosquebradas,Risaralda,2
1289,26130130,75.6666666667,-4.9,1660,0,0,3,3,Florida La,Santa Rosa de Cabal,Risaralda,2
1290,26130170,75.5572222222,-4.88583333333,2140,0,0,6,3,Potreros,Santa Rosa de Cabal,Risaralda,2
1291,26130180,75.8577777778,-4.80111111111,1212,0,0,6,4,San Isidro,Pereira,Risaralda,2
1292,26130200,75.7413888889,-4.96277777778,1560,0,0,6,3,Recuerdo El,Marsella,Risaralda,2
1293,26130220,75.8416666667,-4.81277777778,1172,0,0,6,3,Maracay,Pereira,Risaralda,2
1294,26130260,75.6833333333,-4.83333333333,1450,0,0,6,0,Bosque El,Dosquebradas,Risaralda,1
1295,26130340,76.5833333333,-4.9,1405,0,0,6,3,Campoalegre,Santa Rosa de Cabal,Risaralda,2
1296,26130540,75.5969444444,-4.75666666667,1728,0,0,6,3,Playa Rica,Santa Rosa de Cabal,Risaralda,2
1297,26130560,75.575,-4.73277777778,1930,0,0,6,3,Pez Fresco,Santa Rosa de Cabal,Risaralda,2
1298,26135040,75.7336111111,-4.81583333333,1342,1,2,6,3,Apto Matecana,Pereira,Risaralda,4
1299,26135060,75.6333333333,-4.91666666667,1600,1,1,6,0,Jazmin El,Santa Rosa de Cabal,Risaralda,3
1300,26135070,75.5333333333,-4.78333333333,2120,2,1,6,0,Cedral El,Pereira,Risaralda,3
1301,26135100,75.8775,-4.87777777778,970,1,2,6,3,Bohemia La,Pereira,Risaralda,4
1302,26135110,75.6272222222,-4.86777777778,1720,2,1,6,3,Veracruz,Pereira,Risaralda,4
1303,26135160,75.5794444444,-4.84194444444,2000,0,1,6,3,San Remo,Santa Rosa de Cabal,Risaralda,3
1304,26140030,75.95,-5.13333333333,1480,0,0,6,3,Maria La,Apia,Risaralda,2
1305,26140080,75.8258333333,-5.28055555556,1478,0,0,6,3,Taijara Alejandria,Guatica,Risaralda,2
1306,26140090,75.8622222222,-5.16722222222,1580,0,0,6,3,Taparcal,Belen de Umbria,Risaralda,2
1307,26140110,75.7869444444,-5.31833333333,2060,0,0,6,3,San Clemente,Guatica,Risaralda,2
1308,26140120,75.8722222222,-5.29444444444,1520,0,0,11,3,Mistrato,Mistrato,Risaralda,2
1309,26140150,75.8833333333,-5.36666666667,1720,0,0,6,3,Rio Arriba,Mistrato,Risaralda,2
1310,26140170,75.7833333333,-5.23333333333,1660,0,0,6,3,Sub Anserma,Anserma,Caldas,2
1311,26140180,75.8819444444,-4.89277777778,900,0,0,6,4,Virginia La-Alerta,La Virginia,Risaralda,2
1312,26140200,75.9666666667,-4.95,1500,0,0,6,0,Tribuna La,Balboa,Risaralda,1
1313,26140430,76.0,-5.05,1650,0,0,6,0,Naranjos Los,Santuario,Risaralda,1
1314,26145020,75.8,-5.27583333333,1932,1,1,6,3,Bellavista,Anserma,Caldas,4
1315,26145030,75.9669444444,-5.08,1650,1,1,6,3,Camelia La,Santuario,Risaralda,4
1316,26145050,75.8833333333,-5.05,1020,0,1,11,0,Samaria La,Viterbo,Caldas,2
1317,26150030,75.4833333333,-5.06666666667,2055,0,0,6,3,Sub Alta Suiza,Manizales,Caldas,2
1318,26150040,75.5166666667,-5.06666666667,2072,0,0,6,3,Sub Marmato,Manizales,Caldas,2
1319,26150050,75.5333333333,-5.06666666667,2170,0,0,6,3,Sub Chipre,Manizales,Caldas,2
1320,26150060,75.7013888889,-5.10833333333,890,0,0,6,4,Arauca,Palestina,Caldas,2
1321,26150070,75.5333333333,-5.05,1850,0,0,6,3,Sub La Uribe,Manizales,Caldas,2
1322,26150080,75.5666666667,-5.0,1370,0,0,6,3,Montevideo,Manizales,Caldas,2
1323,26150150,75.4905555556,-4.95111111111,2220,0,0,6,3,Papayal,Villamaria,Caldas,2
1324,26150160,75.3561111111,-5.01805555556,3280,0,0,6,3,Esperanza La,Manizales,Caldas,2
1325,26150250,75.5,-5.05,1850,0,0,6,3,San Cancio Planta,Manizales,Caldas,2
1326,26150330,75.7,-5.05,1100,0,0,6,3,Plta Insula,Palestina,Caldas,2
1327,26155110,75.4697222222,-5.02972222222,2058,5,1,6,3,Apto La Nubia,Manizales,Caldas,4
1328,26155150,75.35,-4.90138888889,4150,2,1,11,3,Brisas Las,Villamaria,Caldas,4
1329,26160080,75.4891666667,-5.39527777778,1744,0,0,6,3,Salamina Conc Barc,Salamina,Caldas,2
1330,26160090,75.455,-5.52222222222,1730,0,0,6,3,Pacora Plaza Feria,Pacora,Caldas,2
1331,26160100,75.5177777778,-5.16333333333,2080,0,0,6,3,Neira,Neira,Caldas,2
1332,26160110,75.5,-5.26666666667,1870,0,0,6,3,Sub Aranzazu,Aranzazu,Caldas,2
1333,26160120,75.435,-5.1925,2290,0,0,6,3,Cristalina La,Neira,Caldas,2
1334,26160160,75.5775,-5.5875,704,0,0,3,3,Maria La,Aguadas,Caldas,2
1335,26170150,75.8386111111,-5.79083333333,1785,0,0,3,3,Pueblorrico,Pueblorrico,Antioquia,2
1336,26170180,75.6411111111,-5.54777777778,2072,0,0,6,3,Caramanta,Caramanta,Antioquia,2
1337,26170190,75.7236111111,-5.80361111111,898,0,0,3,3,Dique El,Jerico,Antioquia,2
1338,26170240,75.7666666667,-5.46666666667,2500,0,0,6,3,Chancos Los,Riosucio,Caldas,2
1339,26170260,75.6644444444,-5.28138888889,810,0,0,6,4,Guerrerito,Quinchia,Risaralda,2
1340,26170290,75.7297222222,-5.425,1950,0,0,6,3,Riosucio,Riosucio,Caldas,2
