CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
24020150,PM,Mamonal El Hda,San Gil,Santander,1100,"73°6'22.2""W","6°34'36.0""N",18.4,34.5,72,126.6,175.9,134.4,151,153.4,145.6,147.4,80.2,36.7,1276.1,3,5,8,13,18,16,17,18,17,17,11,5,147
24030200,PM,San Joaquin,San Joaquin,Santander,2000,"72°52'13.6""W","6°25'34.8""N",52.4,91.7,154.7,232.8,210.4,119.5,109.5,119.9,163.8,236.4,193.6,81,1765.7,8,10,14,20,22,16,16,16,18,23,17,10,188
24050110,PM,Albania,San Vicente de Chucuri,Santander,300,"73°37'56.0""W","6°54'43.0""N",86.5,148.3,208.8,282.9,203,151.5,146.2,155.2,254.6,286.9,244.1,130.7,2298.7,4,6,9,11,9,8,7,9,10,12,10,6,100
24050070,PM,Putana La,San Vicente de Chucuri,Santander,150,"73°31'14.0""W","7°7'37.8""N",78.4,115.9,257,337.2,318.9,237.8,201.2,271,346.3,413.7,316.9,195.8,3090.1,4,5,8,10,11,8,8,9,12,13,11,7,106
24050060,PM,San Vicente,San Vicente de Chucuri,Santander,721,"73°24'39.0""W","6°52'22.0""N",101.4,149.6,200.7,206.1,211.6,137.8,134.4,146.8,192.4,257.9,189.9,93.6,2022,6,8,11,13,14,12,11,12,13,15,12,7,133
24030330,PM,Tope El,Santa Barbara,Santander,2050,"72°55'54.0""W","6°56'23.0""N",34,64.5,85.4,135.7,182.5,138.1,125.2,148.2,193.9,192.3,132.6,60.4,1492.9,3,6,8,13,16,14,13,15,16,17,12,6,139
23140040,PM,Pte Ferrocarril,Simacota,Santander,95,"73°56'6.0""W","6°46'25.0""N",70.9,86,203.2,254.1,318.6,217,195.7,243.3,339.1,390.4,289.1,138.7,2746,3,4,8,10,11,9,9,10,12,13,11,5,106
24010660,PM,Simacota,Simacota,Santander,1050,"73°20'2.0""W","6°26'37.0""N",90.1,163.2,207.7,355.3,358.5,213.8,231,257.8,346,413.6,290,144.7,3071.8,7,10,12,18,19,16,17,19,18,21,15,10,183
24010650,PM,Olival,Suaita,Santander,1502,"73°20'30.0""W","6°9'5.0""N",111.6,151.2,226.6,377.6,397.7,282.5,284.9,289.8,329.7,421.9,345.8,217.5,3436.7,11,14,19,24,25,23,23,23,24,26,23,16,253
24010790,PM,Pamplonilla,Suaita,Santander,2000,"73°23'0.0""W","6°5'0.0""N",99.6,169.6,198.4,303.6,353.5,274.4,267.8,249.9,274.4,337.6,276.5,166.9,2972.1,12,14,17,22,24,22,22,21,22,23,21,15,235
24010760,PM,Suaita,Suaita,Santander,1617,"73°26'29.0""W","6°6'9.0""N",84.6,87.1,164.2,238,305.8,246.5,209.6,203.9,257.1,297.5,223.8,113,2431,7,8,13,18,21,17,17,16,18,20,17,10,182
24010670,PM,Sucre,Sucre,Santander,2270,"73°47'47.0""W","5°55'11.0""N",80.2,125.6,209.8,331.8,348,221.8,208.6,205.2,284.1,338.8,258.5,169.1,2781.5,8,13,16,21,22,17,15,15,19,22,18,13,200
23195200,CO,Cachiri,Surata,Santander,1850,"72°59'28.0""W","7°28'26.0""N",18.1,31,58.9,143.4,157.4,72.8,52,89.2,147.2,200.8,110.7,36.3,1117.8,5,7,10,16,17,12,13,16,20,20,15,8,160
23195090,CO,Vivero Surata,Surata,Santander,1725,"72°59'15.0""W","7°21'57.0""N",30.4,45.4,80.9,150.3,145.7,66.8,39.2,72.7,126.4,180.4,135.1,49.2,1122.7,6,8,11,17,17,12,10,14,18,20,15,8,156
37015020,CP,Berlin Automatica,Tona,Santander,3214,"72°52'7.0""W","7°11'13.0""N",14,23.9,36.4,81.5,92.3,59,55.7,68,94.1,99.7,54,19.6,698.2,6,8,11,15,18,20,21,19,17,19,13,8,176
23190300,PM,Picacho El,Tona,Santander,3310,"72°57'59.0""W","7°6'36.0""N",31.6,59.4,79.9,190.9,221,135.1,105.8,146.1,190.1,194.2,135.5,44.9,1534.5,6,8,11,17,18,15,13,15,18,19,14,8,161
23190130,PM,Tona,Tona,Santander,1910,"72°58'14.0""W","7°11'46.0""N",66,86.2,141.9,223.8,191.1,52.9,34.3,63.9,127.3,211.8,183.9,89.6,1472.5,6,8,11,15,13,6,5,8,12,15,13,7,120
24020080,PM,Valle de San Jose,Valle de San Jose,Santander,1300,"73°8'34.0""W","6°26'28.0""N",33.7,66.8,107.3,197.1,241,210.3,201.1,216.2,222.9,232.1,152.7,49.5,1930.7,4,7,10,17,20,19,21,20,20,20,13,5,177
24015270,CO,Velez Granja,Velez,Santander,2170,"73°40'22.0""W","5°59'50.0""N",55.4,79.2,135.5,244,273.1,186.1,171.4,170.9,222.8,263.7,185.6,86.1,2073.8,10,12,17,22,24,20,21,20,21,24,20,13,225
23190450,PM,Vetas-El Pozo,Vetas,Santander,3220,"72°52'42.0""W","7°18'32.0""N",23.5,34.7,58.9,132.3,121.7,61.9,44.9,69,104.7,129.5,93.4,32.1,906.5,4,5,8,14,14,11,9,11,14,16,12,5,122
24050100,PM,Fuente La,Zapatoca,Santander,815,"73°16'47.6""W","6°42'26.1""N",43.2,51.8,78.2,148.6,175.6,114.7,116.7,119.2,187.3,226.7,155.3,46.9,1464.2,3,3,5,7,9,7,6,7,9,11,8,3,78
24055030,CO,Zapatoca,Zapatoca,Santander,1810,"73°16'57.9""W","6°47'34.0""N",30.9,38.6,74.5,129,162,109,100,119.4,157.1,175.3,111.4,48.9,1256.1,7,8,11,16,19,16,16,18,19,20,16,9,173
25020860,PM,Frontera La Hda,Buenavista,Sucre,100,"74°56'27.0""W","9°21'34.0""N",15.2,22.4,38.6,98.3,152,158,156.6,180.1,161.5,162.4,101,47.1,1293.1,1,2,3,6,9,8,8,10,10,10,6,3,75
25020980,PM,Caimito,Caimito,Sucre,20,"75°7'28.0""W","8°47'27.0""N",10.6,11.7,40.4,104.9,185,246.9,258.6,283.3,259,200.7,122,35,1758.1,1,1,2,6,9,11,12,13,11,11,8,3,89
13090040,PM,Chalan,Chalan,Sucre,100,"75°19'21.0""W","9°32'19.0""N",28.3,26.1,44.3,122.9,209.9,151.2,113.2,155,172,208.5,138.8,48.9,1419,2,2,3,7,9,9,8,9,9,11,8,4,80
13090060,PG,Paraiso El,Coloso,Sucre,100,"75°22'4.1""W","9°29'39.4""N",18.2,14.9,42.6,81.6,169.5,149.6,125.3,141.3,157.3,158.5,136.6,54.8,1250.1,1,1,3,6,8,7,6,7,8,8,6,3,64
13095020,CP,Primates,Coloso,Sucre,200,"75°21'4.9""W","9°31'48.5""N",17.1,11.1,37.2,89,173.7,147.3,131.4,145.6,136.1,153.7,119.9,48.1,1210.1,2,3,4,10,13,12,12,13,12,13,11,5,110
25025080,SS,Apto Rafael Barvo,Corozal,Sucre,166,"75°16'59.0""W","9°20'2.0""N",18.1,19.6,35.3,91.6,150.1,137.1,138.7,140.5,139,135,85.9,36.9,1127.9,2,3,3,9,14,12,11,13,13,13,9,4,107
25020990,PM,Hato Nuevo,Corozal,Sucre,80,"75°11'25.0""W","9°10'42.0""N",24.1,31.4,38.8,105.6,196.6,175.1,189.9,214.5,216.4,197.1,117.2,42.9,1549.5,2,2,2,5,8,8,8,10,9,9,6,3,73
25021000,PM,Galeras,Galeras,Sucre,70,"75°3'3.0""W","9°9'54.0""N",24.9,23.3,58,102.2,181.7,182.3,175.5,186.3,197.8,183.4,128.6,50.8,1494.7,2,2,4,8,11,9,11,10,11,10,8,4,89
25020940,PM,Villanueva,Guaranda,Sucre,40,"74°44'8.0""W","8°19'58.0""N",0.8,70.8,100.5,230.2,444.6,446.7,482.8,439.3,374.7,440.9,295.6,159.7,3486.6,2,3,3,8,12,12,13,14,12,13,11,6,108
25020390,PM,Charcon,Los Palmitos,Sucre,150,"75°9'20.9""W","9°23'50.0""N",20.2,26.2,36.9,111.3,142.9,148.4,125.5,151.7,156,161.1,106.1,32.6,1219,1,1,2,5,6,6,6,6,6,6,5,2,54
25020190,PM,Pto Asis,Los Palmitos,Sucre,200,"75°7'45.0""W","9°25'55.0""N",25.7,33.5,49.6,108.7,156.5,152.7,102.5,146.3,136.7,128.9,81.8,42.4,1165.3,2,2,4,7,9,8,7,9,8,9,6,4,74
25025240,CP,Majagual,Majagual,Sucre,20,"74°38'25.0""W","8°32'47.0""N",17.6,24.6,51.1,162.3,317.4,310.2,349.3,393.3,275.1,383.1,297.1,114.7,2695.8,2,3,4,9,14,13,14,15,14,16,14,7,124
25020790,PM,Palmarito,Majagual,Sucre,50,"74°43'4.0""W","8°43'8.0""N",23,20.6,49.6,131.7,259,295.8,320.6,362.5,344.6,380.1,293.6,145.5,2626.8,1,1,2,5,9,9,11,12,12,12,11,5,89
25020820,PM,Zapata,Majagual,Sucre,50,"74°41'59.0""W","8°36'10.0""N",13.8,19.6,58.9,152.6,302.5,329.5,355.1,372.9,289.1,364.7,294.5,83.2,2636.4,1,1,3,7,11,11,12,13,11,12,10,4,95
25025270,AM,Univ de Sucre,Sampues,Sucre,160,"75°24'8.0""W","9°12'42.0""N",19.4,34.8,39.3,116.8,166.9,151.3,133.1,169.8,187.6,132.5,106.7,45.3,1303.6,3,4,5,9,14,14,13,15,14,13,11,5,118
25025180,CO,San Benito Abad,San Benito Abad,Sucre,20,"75°2'11.0""W","8°56'7.0""N",13.5,14.7,30.3,114.7,191.8,227.2,241.7,252.3,256.7,216,147.1,50.7,1756.7,1,2,3,7,13,14,15,15,15,15,11,4,116
25020760,PM,Santiago Apostol,San Benito Abad,Sucre,25,"74°55'26.0""W","9°0'17.0""N",15.4,18.6,24.7,97.8,189.5,161.8,167.5,203.8,225.1,203.8,117.7,42.3,1467.9,1,1,2,4,8,8,9,11,10,10,7,3,72
25020750,PM,Tablitas Las,San Benito Abad,Sucre,60,"75°10'8.0""W","9°0'41.0""N",17.9,25.1,38.1,97,206.9,188.3,195.1,228,214.6,178.8,107.1,28.3,1525.1,1,1,2,5,8,9,9,10,8,9,6,2,70
25020400,PM,Libra Arriba,San Juan de Betulia,Sucre,180,"75°10'2.8""W","9°23'1.3""N",27.3,11.1,36.8,79.2,130.8,116,108.8,119,112.6,141.8,80.3,31.7,995.4,2,1,2,5,7,6,6,7,6,7,5,2,58
25020740,PM,Eureka Hda,San Marcos,Sucre,20,"75°5'21.4""W","8°34'34.0""N",8.5,8.2,32.2,117.8,249.7,233.8,311.2,303.5,283.2,253.5,161,69.5,2032,1,1,2,5,8,9,12,12,11,11,8,3,81
25021660,PM,Mirasol,San Marcos,Sucre,30,"75°15'26.0""W","8°36'3.0""N",10.3,10.8,64.1,142.5,232.5,257.9,268.6,307.9,267.7,189.6,135.6,40.8,1928.5,1,1,3,7,11,11,12,14,12,10,8,4,94
25021470,PM,Torno El Hda,San Marcos,Sucre,60,"75°5'23.0""W","8°34'35.0""N",9.2,15.4,30.6,117,233.9,280.5,331.2,356,325.7,225.8,181.8,49.2,2156.4,1,1,2,5,10,11,13,13,12,10,9,3,90
13090080,PM,Belen Hda,San Onofre,Sucre,60,"75°24'37.0""W","9°49'10.0""N",27.3,35.8,54.1,155,213.9,234.4,213,246.5,234,247.1,196,96,1953.1,3,2,4,9,12,11,10,12,11,13,10,7,103
13090030,PM,Berrugas,San Onofre,Sucre,1,"75°36'2.0""W","9°54'37.0""N",10.1,2.8,14.2,46.8,141.5,134.1,137.3,164,180.5,274,146.8,67.7,1319.8,1,1,1,3,6,7,7,7,7,9,6,3,58
13090110,PM,Palo Alto,San Onofre,Sucre,50,"75°25'6.0""W","9°49'3.0""N",17.1,25.6,45.3,129.5,208.2,195.6,204.8,219.1,174.1,206.8,183.9,84.2,1694.3,2,2,4,8,12,12,12,14,12,13,12,5,109
29030380,PM,Sabanas de Mucacal,San Onofre,Sucre,10,"75°23'19.2""W","9°52'47.2""N",24.4,35.8,58.8,124.1,206.1,196.1,195.5,232.8,215.6,247.5,214.4,102,1853.2,2,2,4,7,10,9,10,11,10,10,10,4,88
13090010,PM,Sabanetica,San Onofre,Sucre,1,"75°25'58.0""W","9°49'44.0""N",0.7,0.8,7.9,33.3,119.5,163.8,128.1,152.4,184.5,228.7,155.1,59,1233.8,0,0,0,2,5,6,6,6,7,8,6,2,47
13090020,PM,San Onofre,San Onofre,Sucre,55,"75°31'6.0""W","9°43'6.0""N",10.7,9.9,23.5,68.8,145.3,137.4,131.1,153.8,132.3,191.6,136.4,74,1214.7,1,1,1,4,7,7,7,8,6,8,6,4,60
25020770,PM,San Pedro,San Pedro,Sucre,200,"75°3'10.0""W","9°24'11.0""N",14.9,27.6,52.1,95.8,158.5,152.8,148.1,177.1,145.1,163.9,96.5,55.1,1287.3,1,2,3,7,9,8,8,9,8,8,6,4,73
13090090,PM,Sta Angela Hda,Santiago de Tolu,Sucre,20,"75°30'45.0""W","9°29'7.0""N",12.5,9.8,18.6,73.9,181.9,154,161.6,179.6,189.6,222.2,155.3,74.4,1433.3,1,0,1,4,7,7,7,7,8,8,7,3,59
13090070,PM,Tolu,Santiago de Tolu,Sucre,2,"75°35'9.0""W","9°31'9.0""N",6.5,6.8,12.1,37.5,162.1,193.2,170.5,175.2,168.4,218.5,153.2,63.4,1367.3,0,0,1,2,6,6,6,6,5,7,5,2,45
13090230,PM,Pastora La,Sincelejo,Sucre,58,"75°29'5.0""W","9°17'2.0""N",23.1,23.9,25.4,98.8,218.7,155.1,176.3,206.8,204.7,187.9,166.8,52.9,1540.3,1,1,1,4,7,6,6,7,7,7,6,3,53
25025310,ME,Puerta Roja,Sincelejo,Sucre,160,"75°23'15.0""W","9°18'59.0""N",15.2,17.2,23.3,98.4,160.2,135.7,123.2,146.3,190.5,128.7,120.7,49.1,1208.4,2,2,3,8,12,11,10,12,11,11,9,5,97
25020130,PM,Sincelejo,Sincelejo,Sucre,200,"75°24'24.6""W","9°18'29.4""N",20.4,23.1,21.8,119,180,145.4,124.3,157.6,170.2,164,103.9,58.6,1288.1,1,1,2,7,11,9,8,10,9,10,7,4,80
25021360,PM,Campo Alegre,Sucre,Sucre,20,"74°42'43.0""W","8°55'29.0""N",19.3,16.9,37,112.5,259.7,255.2,283.4,310.3,323.3,337.5,277.3,140.7,2373,1,1,2,5,10,10,11,12,12,11,10,5,91
25021560,PM,Isla del Coco,Sucre,Sucre,20,"74°47'55.0""W","8°54'10.0""N",32.7,28.7,38.6,99.9,263.9,232.9,309,299.5,300.1,271.9,225.4,103.1,2205.8,1,1,2,4,9,9,11,12,12,11,9,4,84
25021370,PM,San Luis,Sucre,Sucre,20,"74°42'29.0""W","8°52'54.0""N",22.3,13,41.1,113.5,247.4,246.4,289.2,302.4,293.5,310,266.5,94.7,2240,1,1,2,5,10,10,12,13,13,13,12,5,96
25020500,PM,Villa Cecilia Hda,Sucre,Sucre,50,"74°43'46.0""W","8°48'58.0""N",13.9,14.4,32.3,104.2,236.7,266.3,309.3,296.2,322.3,327.4,251.8,94.8,2269.7,1,1,2,4,7,8,9,10,9,10,9,4,74
13090100,PM,Argentina La Hda,Tolu Viejo,Sucre,20,"75°28'7.0""W","9°29'9.0""N",13.3,12.1,24.3,71.7,189.8,177.2,165,194.7,188.8,226.4,175.9,87.8,1527,1,1,1,5,9,8,8,9,9,10,8,5,75
13090050,PM,Toluviejo,Tolu Viejo,Sucre,60,"75°26'25.1""W","9°27'18.4""N",15.6,22.1,32.5,98.8,203.2,206.2,172.8,209.1,189.7,263.3,149.8,85.6,1648.7,2,1,2,6,10,9,8,10,9,10,8,4,77
21140120,PM,Cruces Las,Alpujarra,Tolima,1400,"74°55'12.9""W","3°25'33.1""N",128.1,136.2,191.6,167.8,164.4,92.5,73.7,70.6,66.4,215.5,279.5,178.1,1764.3,9,10,13,13,12,9,8,6,8,14,17,12,131
21240080,PM,Alvarado,Alvarado,Tolima,439,"74°57'4.7""W","4°34'4.4""N",47.4,77.3,124.4,181.1,201,120.1,82,94.3,158.9,163.8,113,70.5,1433.8,5,7,10,13,12,8,6,6,11,12,9,7,106
21250610,PM,Alsacia,Ambalema,Tolima,310,"74°47'0.0""W","4°51'0.0""N",34.8,65.9,86.6,157.1,156.4,52.6,42.3,70.1,152.6,166.7,99.6,42.9,1127.6,3,4,6,8,8,3,4,5,7,10,6,3,67
21250590,PM,Bocatoma C Central,Ambalema,Tolima,310,"74°47'0.0""W","4°47'0.0""N",39.3,69.9,96.2,188,162.2,62.3,52.2,75.5,164.7,152.7,84.9,48.3,1196.2,3,5,6,10,9,4,4,5,9,10,5,4,73
21250540,PM,Bocatoma C Norte,Ambalema,Tolima,340,"74°48'0.0""W","4°47'0.0""N",47.4,83.3,83.1,181.1,167.5,63,55.6,78.4,161,151.8,116.8,54.5,1243.5,3,5,6,10,9,4,4,5,8,9,7,4,75
21250580,PM,Boqueron,Ambalema,Tolima,405,"74°50'0.0""W","4°48'0.0""N",53.3,74.9,81.7,150.7,176.9,67.1,55,91,176.3,150.2,103.7,54.1,1234.8,4,5,6,9,9,4,5,5,8,9,7,4,74
21250430,PM,Campamento Ambalem,Ambalema,Tolima,241,"74°46'0.0""W","4°47'0.0""N",32,72.1,94.1,191.6,152.7,51.7,46.8,74.4,132.2,186,123.2,81.4,1238.1,3,5,6,11,9,4,3,5,8,10,7,5,75
21250560,PM,Chorrillo,Ambalema,Tolima,355,"74°49'0.0""W","4°50'0.0""N",43.9,80.2,137.4,186.9,211.3,90.9,60.3,71.5,164,201.3,101.6,44.3,1393.5,3,4,7,10,10,5,4,5,9,10,6,4,76
21250600,PM,Gamba,Ambalema,Tolima,320,"74°46'0.0""W","4°49'0.0""N",42.9,60,107.1,169.9,153.4,61.3,43.6,66.1,172,169.5,106.3,40.5,1192.5,3,4,6,9,8,3,3,4,8,9,6,3,65
21250640,PM,Piedras Negras,Ambalema,Tolima,335,"74°48'0.0""W","4°46'0.0""N",79.4,109.2,125,192.9,237.9,91.4,87.4,124.3,202.9,197.3,116.8,85.9,1650.2,,,,,,,,,,,,,0
21255080,CP,Salto El,Ambalema,Tolima,450,"74°46'4.6""W","4°47'1.5""N",56.2,73.7,97.9,194.5,170.9,59.9,44.8,78.7,160.9,192.2,136.2,83.5,1349.4,6,8,10,16,15,8,7,9,13,17,13,8,131
21240070,PM,Anzoategui,Anzoategui,Tolima,1814,"75°5'24.0""W","4°38'15.0""N",102.8,133.1,171.3,237.1,204.2,109.7,96.2,99.3,176.1,225.3,199,127.2,1881.2,10,11,13,17,16,11,9,8,13,17,16,12,152
21255090,CP,Armero Gja,Armero,Tolima,300,"74°54'37.8""W","5°0'9.7""N",77.8,104.3,139.1,226.5,219.8,105.2,89.2,123.3,178,235.6,187.9,108.9,1795.7,9,9,12,15,14,10,9,10,13,17,15,11,144
21250450,PM,Potosi Hda,Armero,Tolima,341,"74°52'56.0""W","5°3'11.0""N",77.5,89.1,129.8,214.9,220.7,92.7,66.1,112.2,157.1,215.8,165.1,95.9,1636.8,7,7,8,13,12,6,5,7,10,13,11,7,106
22050040,PG,Ataco,Ataco,Tolima,486,"75°22'57.9""W","3°35'51.7""N",135.1,183.9,212.1,234.9,185.9,62.6,59.1,59.2,130.3,272.7,312.5,192.2,2040.3,13,13,17,18,17,11,9,9,12,18,20,16,173
22020040,PM,Casa de Zinc,Ataco,Tolima,1700,"75°35'26.9""W","3°17'19.4""N",194.8,172.4,226,259.8,209.8,94.8,67.9,60.2,113.4,305.3,291.8,181.4,2177.7,10,10,12,12,11,7,5,5,7,16,16,11,121
22020070,PM,Condor El,Ataco,Tolima,770,"75°37'0.3""W","3°19'51.6""N",197.4,225,276.5,330.2,271.5,127.2,80,80.3,145.3,326.4,315.1,230.8,2605.7,14,13,16,18,17,11,8,7,10,19,20,17,169
22055020,CO,Mesa de Pole,Ataco,Tolima,500,"75°32'22.8""W","3°27'31.2""N",206.9,200.3,247.9,255,215.5,88.1,65.2,67.3,140.1,334.9,314.7,250.8,2386.8,16,15,17,19,18,12,10,10,12,20,21,19,188
22050080,PM,Pan de Azucar,Ataco,Tolima,1600,"75°30'29.3""W","3°22'46.3""N",174.3,138.5,241.4,308.3,281.7,113.1,80.4,77.3,138.6,376.6,377.1,263.4,2570.5,10,9,11,13,13,6,4,4,7,16,17,13,122
22050070,PM,San Pedro,Ataco,Tolima,1630,"75°29'27.4""W","3°25'46.2""N",192.4,199.6,266.2,278.4,217.2,80.4,58.9,65.6,152.7,387.5,380.8,289.3,2569,12,12,14,13,12,5,5,5,8,17,17,15,135
22020050,PM,Santiago Perez,Ataco,Tolima,1200,"75°36'28.3""W","3°23'53.0""N",228,209,261.6,329.4,228.9,122.6,80.4,83.5,139.6,317.3,336.6,268,2604.9,12,11,14,16,13,9,7,6,9,16,18,15,146
21215100,CO,Cajamarca,Cajamarca,Tolima,1920,"75°25'28.5""W","4°26'29.4""N",51.8,66.9,101.8,150.2,183.1,135.4,107.7,91.3,128.7,124.2,99.4,73.5,1314.1,13,13,16,21,22,17,15,14,17,20,18,15,200
21210150,PM,Cascada La,Cajamarca,Tolima,3080,"75°32'31.0""W","4°17'5.0""N",75.5,82.7,118.4,141.3,154.8,122.1,122.6,119.8,134,144,144.5,99.7,1459.5,11,9,12,15,16,14,15,12,14,17,16,13,164
21215130,CO,Cucuana Hda,Cajamarca,Tolima,2120,"75°31'6.8""W","4°20'28.9""N",42.3,50.5,92.6,127.1,130.8,101.1,79.1,60.5,90.5,108.3,91,54.3,1028.3,9,9,14,17,20,17,14,12,15,17,15,10,168
21210130,PM,Delicias Las,Cajamarca,Tolima,2070,"75°30'40.5""W","4°22'48.0""N",48.2,55.4,87.9,144.6,175.7,125.1,96.5,82.4,125.2,125.6,94.2,71.6,1232.3,7,8,11,14,17,14,11,10,13,15,14,10,142
21210140,PM,Plan El,Cajamarca,Tolima,2050,"75°30'44.9""W","4°21'4.5""N",48.4,58,84.4,129.9,144.6,110,88.9,85.3,98.1,105.2,84.8,54.6,1092.1,9,11,14,17,19,15,14,12,15,16,14,10,168
21190290,PM,Carmen de Apicala,Carmen de Apicala,Tolima,328,"74°42'46.9""W","4°9'39.5""N",104,119.5,144.2,234.1,225.1,113.6,51.1,59.3,120.9,213.4,190,137,1712.3,6,8,10,13,13,9,5,5,9,12,11,8,108
22045010,CO,Demostracion Gja,Chaparral,Tolima,1040,"75°30'12.5""W","3°43'20.9""N",203.2,201.5,245.1,308.4,269.7,113.2,85.7,89.5,169.5,352.5,345.8,280.7,2664.8,17,16,18,21,19,13,11,10,14,22,22,20,201
22060110,PM,Guaini,Chaparral,Tolima,780,"75°25'24.4""W","3°43'3.7""N",171.6,210,249.8,307.2,234.3,101.8,83.7,75.4,164.9,329.6,377.5,275,2580.7,11,11,13,15,12,7,6,6,9,15,18,15,138
22045020,CO,Limon El,Chaparral,Tolima,1000,"75°35'2.9""W","3°39'6.3""N",269.6,255.5,298.5,372.1,304.5,118.5,99.9,94.5,175.8,350.5,396.7,336.9,3073.2,17,16,18,19,18,12,11,9,14,20,22,20,196
22060080,PM,Pando El,Chaparral,Tolima,900,"75°32'54.7""W","3°45'58.9""N",175.7,181.7,221.6,321.8,263.3,136.1,105.2,106.3,176.5,308.2,258.1,218.1,2472.5,11,12,14,16,14,8,6,6,10,16,17,14,142
22050060,PG,San Jose D Hermosa,Chaparral,Tolima,2490,"75°41'35.8""W","3°54'12.7""N",85.2,87.5,137,175.2,172,160.5,195.6,145.7,134.1,146.2,121.5,83.5,1644.1,11,12,16,20,19,19,20,17,17,18,16,13,197
22050030,PM,Colache Hda,Coyaima,Tolima,370,"75°11'57.0""W","3°47'53.7""N",84.7,104.1,158.8,219.7,179.1,60.9,51.1,39.8,110.1,204.3,215,143.4,1571,7,8,10,11,11,5,4,4,7,12,12,10,99
22050100,PM,Guayabos Los,Coyaima,Tolima,780,"75°5'49.2""W","3°49'23.8""N",101.6,119.4,183.1,181.5,158.1,57.8,53.8,29.8,96.9,163.2,169,135.9,1450,5,6,8,10,9,4,3,3,5,8,9,7,77
21135040,CO,Media Luna,Coyaima,Tolima,485,"75°7'11.3""W","3°46'25.5""N",94.2,134.6,149.4,218.2,156.3,67.5,43.6,41.4,110.5,202.8,192.4,149.3,1560.3,9,11,13,16,15,8,7,6,10,15,15,12,138
21160030,PM,Cunday,Cunday,Tolima,450,"74°41'6.6""W","4°4'4.1""N",134.1,161.4,187.5,235.9,234.3,96.5,52,54.8,135.2,299.3,259,182.2,2032.1,7,9,12,13,12,8,6,5,9,14,14,10,120
21155040,CO,Dolores Hda Madron,Dolores,Tolima,1456,"74°54'20.8""W","3°31'59.0""N",124.4,140.4,201,149.6,135.5,64.1,44.8,29.5,70.9,242.6,319.4,235.9,1758.3,11,13,16,17,18,14,12,10,13,19,20,17,178
21160160,PM,Llanitos,Dolores,Tolima,1310,"74°47'59.2""W","3°37'13.9""N",212,178.2,275.2,240.6,188.1,72.9,58.3,39.6,102.3,307.8,409.4,221,2305.2,11,12,16,17,15,9,8,6,10,17,21,15,157
21155020,ME,Montana La,Dolores,Tolima,1260,"74°54'0.0""W","3°33'0.0""N",138.3,124.2,208.9,191.3,155.1,61.3,50.8,39.3,89.7,282.3,331,250.2,1922.4,10,11,13,17,16,11,10,9,11,19,19,16,161
21160130,PM,Penas Blancas,Dolores,Tolima,1320,"74°45'3.0""W","3°39'4.6""N",156.2,172.2,269,234.1,189.8,78.3,71.2,39.4,106.9,253.9,371.3,216.6,2159,10,10,16,17,15,7,6,5,9,16,20,15,147
21215080,CO,Chicoral,Espinal,Tolima,475,"74°59'42.3""W","4°13'53.1""N",61.2,98.9,137.1,225.3,193.5,86.7,65.9,56.1,126.9,167,136.2,94.8,1449.6,6,8,10,15,15,8,7,6,10,14,11,8,118
21185020,AM,Nataima,Espinal,Tolima,431,"74°57'34.2""W","4°11'15.4""N",73.6,97.2,162.1,178.5,201.6,89.4,52,51.9,167.9,175.8,131.3,95.2,1476.4,7,9,12,16,16,10,7,6,12,16,13,10,134
21185040,CO,Apto Santiago Vila,Flandes,Tolima,286,"74°47'54.4""W","4°16'39.4""N",49.3,84.6,117.7,183.2,157.6,64.3,36.3,41.8,121.3,158.9,110.1,88.6,1213.7,9,12,14,17,16,13,12,10,14,16,15,12,160
23010020,PM,Eden El,Fresno,Tolima,1350,"75°2'56.0""W","5°9'18.0""N",172.1,221.9,292.4,335.5,291.6,151.4,117.4,133.3,256.4,309.4,302.2,222.9,2806.4,13,14,20,21,19,10,9,10,17,21,21,17,191
21180240,PM,Apto Barroso DC,Guamo,Tolima,330,"74°58'0.0""W","4°1'0.0""N",88.3,90.6,134.1,218.3,173.8,82,57.8,44.8,138.8,184.8,166.7,121.7,1501.7,5,5,6,8,8,4,3,3,6,8,7,6,70
21185030,CP,Guamo,Guamo,Tolima,360,"74°58'52.8""W","4°0'32.2""N",83.4,89.1,111.3,203.9,186.1,80.9,52.5,47.8,112.5,169.8,155.6,119.4,1412.5,7,9,10,15,14,9,7,6,10,14,13,9,122
21180160,PM,Suarez,Guamo,Tolima,300,"74°50'30.9""W","4°3'21.2""N",101.3,121.1,148.2,232,234.1,101.7,64.6,64.5,141.5,200.2,187.7,131.8,1728.7,5,6,8,11,10,5,4,3,6,9,9,6,81
23025020,CO,Esperanza La,Honda,Tolima,222,"74°43'45.0""W","5°15'46.0""N",51.2,75.3,117.9,194.8,178.1,71.1,57.3,74.8,140.2,214.1,211.1,112.6,1498.5,8,9,12,17,17,10,9,10,14,19,17,12,154
